,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
3932,463328,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
3933,462246,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,B
3934,462371,Female,No,27,No,Healthcare,5.0,Low,3.0,Cat_2,D
3935,462022,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_3,B
3936,460662,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
3937,464022,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,D
3938,461819,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
3939,465735,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_3,B
3940,462804,Male,Yes,39,No,Executive,5.0,High,3.0,Cat_4,D
3941,464138,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
3942,464224,Male,Yes,65,No,Engineer,1.0,High,2.0,Cat_6,B
3943,463289,Female,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_3,C
3944,463223,Female,No,22,No,Entertainment,,Low,3.0,Cat_6,D
3945,462038,Male,No,31,Yes,Artist,4.0,Low,4.0,Cat_6,A
3946,463341,Female,Yes,48,No,Engineer,1.0,Average,6.0,Cat_3,A
3947,463185,Female,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6,C
3948,459258,Female,Yes,74,Yes,Lawyer,1.0,High,,Cat_6,B
3949,464379,Female,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,B
3950,464521,Male,No,26,No,Doctor,2.0,Low,4.0,Cat_6,B
3951,459575,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
3952,467732,Female,No,43,Yes,Healthcare,8.0,Low,1.0,,D
3953,460003,Male,No,49,Yes,Doctor,5.0,Low,1.0,Cat_6,D
3954,462226,Male,Yes,26,No,Artist,7.0,Low,4.0,Cat_4,A
3955,461274,Female,Yes,74,Yes,Lawyer,,High,2.0,Cat_6,A
3956,462992,Female,Yes,56,Yes,Engineer,,High,3.0,Cat_3,B
3957,466675,Female,Yes,49,Yes,Artist,2.0,Average,2.0,Cat_6,C
3958,461124,Male,No,19,No,Healthcare,1.0,Low,8.0,Cat_4,D
3959,464638,Male,No,39,Yes,Artist,2.0,Low,3.0,Cat_4,B
3960,462374,Male,Yes,37,Yes,Executive,0.0,High,4.0,Cat_6,B
3961,463526,Male,No,41,Yes,Doctor,0.0,Low,1.0,Cat_6,A
3962,462912,Female,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,D
3963,462604,Female,Yes,38,No,Doctor,1.0,Average,3.0,Cat_4,A
3964,460708,Male,Yes,35,Yes,Artist,0.0,Low,3.0,Cat_6,C
3965,467015,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
3966,464745,Male,,60,No,Engineer,0.0,Average,3.0,Cat_4,A
3967,467245,Female,No,38,No,Doctor,0.0,Low,1.0,Cat_6,C
3968,464798,Male,Yes,52,,Entertainment,,Average,5.0,Cat_4,B
3969,463619,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A
3970,467246,Male,No,21,No,Doctor,9.0,Low,3.0,Cat_7,D
3971,462969,Male,Yes,58,Yes,Artist,8.0,Low,1.0,Cat_3,B
3972,460959,Female,No,28,No,Artist,5.0,Low,5.0,Cat_3,C
3973,461911,Male,Yes,57,No,Executive,0.0,Low,1.0,Cat_6,A
3974,459882,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,B
3975,459632,Female,Yes,52,No,Marketing,1.0,High,3.0,Cat_4,D
3976,462613,Female,Yes,35,No,Engineer,0.0,Average,5.0,Cat_4,D
3977,466455,Female,Yes,30,Yes,Doctor,4.0,Low,2.0,Cat_6,D
3978,462394,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
3979,462010,Female,No,31,Yes,Artist,14.0,Low,3.0,Cat_2,A
3980,461371,Male,Yes,37,Yes,Doctor,0.0,Average,2.0,Cat_6,A
3981,462376,Male,Yes,71,Yes,Executive,0.0,High,2.0,Cat_6,B
3982,459845,Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
3983,462658,Female,Yes,25,Yes,Homemaker,9.0,Average,2.0,,A
3984,462583,Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,D
3985,459858,Female,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
3986,459091,Male,Yes,67,Yes,Artist,0.0,Average,6.0,Cat_1,B
3987,467135,Female,Yes,51,Yes,Artist,1.0,Average,5.0,Cat_6,C
3988,460413,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,B
3989,466206,Female,Yes,60,Yes,Artist,2.0,Average,2.0,Cat_3,C
3990,463192,Female,Yes,46,No,Entertainment,4.0,Average,,Cat_4,A
3991,467382,Male,Yes,36,Yes,Doctor,9.0,Average,2.0,Cat_6,C
3992,466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,D
3993,463801,Female,No,30,No,Engineer,0.0,Low,1.0,Cat_6,A
3994,467296,Female,Yes,69,Yes,Artist,,Average,2.0,Cat_3,C
3995,460651,Male,No,32,No,Homemaker,8.0,Low,,Cat_4,A
3996,460296,Female,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,A
3997,463524,Female,Yes,40,Yes,Artist,6.0,Average,2.0,Cat_6,C
3998,461775,Female,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,B
3999,465711,Male,Yes,51,Yes,Artist,0.0,Average,,Cat_6,C
4000,462833,Male,Yes,33,No,Doctor,0.0,Average,5.0,Cat_6,D
4001,465506,Male,Yes,43,Yes,Entertainment,1.0,Average,4.0,Cat_4,B
4002,463366,Male,Yes,71,No,Lawyer,0.0,Low,5.0,Cat_3,D
4003,464987,Male,Yes,50,Yes,Executive,1.0,High,5.0,Cat_6,B
4004,459114,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_6,C
4005,467928,Male,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6,C
4006,462881,Female,Yes,66,Yes,Artist,0.0,High,3.0,Cat_6,B
4007,466524,Female,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_3,B
4008,463191,Male,No,26,No,Healthcare,1.0,Low,1.0,Cat_4,D
4009,460861,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
4010,465610,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,C
4011,460206,Female,Yes,40,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
4012,462876,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_1,D
4013,465333,Female,Yes,37,Yes,Artist,2.0,Low,2.0,Cat_7,C
4014,463121,Female,Yes,70,,Lawyer,,High,,Cat_6,A
4015,460379,Male,No,35,Yes,Artist,9.0,Low,3.0,Cat_6,A
4016,462991,Male,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
4017,460307,Male,No,27,No,Entertainment,6.0,Low,2.0,Cat_6,D
4018,464383,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
4019,467931,Male,No,25,Yes,Doctor,0.0,Low,2.0,Cat_6,D
4020,466594,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,C
4021,461200,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,C
4022,465600,Male,Yes,40,Yes,Engineer,7.0,Low,2.0,Cat_3,B
4023,459688,Male,No,52,Yes,Artist,3.0,Low,1.0,Cat_6,B
4024,463549,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
4025,466696,Female,Yes,48,Yes,Artist,2.0,Average,4.0,Cat_6,C
4026,462906,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
4027,461527,Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,B
4028,461354,Female,No,63,No,Entertainment,0.0,Low,1.0,Cat_2,B
4029,462483,Male,Yes,63,Yes,,1.0,Average,2.0,Cat_6,C
4030,463938,Male,,28,Yes,Engineer,1.0,Low,2.0,Cat_4,B
4031,461661,Female,Yes,37,Yes,Artist,7.0,Average,2.0,Cat_2,C
4032,463532,Female,Yes,67,Yes,Artist,9.0,Low,3.0,Cat_6,B
4033,465627,Female,No,37,Yes,Healthcare,1.0,Low,1.0,Cat_6,B
4034,465242,Male,No,22,No,Healthcare,7.0,Low,4.0,Cat_3,D
4035,465170,Female,Yes,46,Yes,Entertainment,4.0,Low,3.0,Cat_6,C
4036,467359,Male,Yes,41,Yes,Artist,6.0,Average,2.0,Cat_6,C
4037,460415,Female,No,59,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
4038,465984,Male,,23,No,Healthcare,8.0,High,5.0,Cat_6,D
4039,459432,Male,Yes,84,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
4040,464241,Female,Yes,89,,Artist,1.0,High,2.0,Cat_6,C
4041,467141,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_6,A
4042,466933,Female,Yes,52,No,Engineer,0.0,Low,,Cat_4,A
4043,465035,Female,Yes,74,Yes,Lawyer,12.0,High,2.0,Cat_6,C
4044,461415,Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
4045,461957,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4046,465523,Female,Yes,45,Yes,Engineer,0.0,High,5.0,Cat_6,C
4047,459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,D
4048,465279,Male,Yes,53,Yes,Healthcare,0.0,High,4.0,Cat_6,A
4049,463782,Female,No,29,Yes,Artist,8.0,Low,1.0,Cat_6,A
4050,463243,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
4051,465489,Female,No,50,Yes,Engineer,1.0,Low,5.0,Cat_6,A
4052,467100,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_2,B
4053,460154,Male,No,29,Yes,Entertainment,8.0,Low,4.0,Cat_6,C
4054,459753,Male,Yes,40,Yes,Marketing,,Average,2.0,Cat_2,A
4055,464030,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,D
4056,463220,Male,Yes,46,No,Engineer,0.0,Average,3.0,Cat_6,B
4057,465237,Male,Yes,68,Yes,Lawyer,,High,2.0,Cat_6,D
4058,467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
4059,465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
4060,459516,Female,,63,Yes,Artist,,Average,2.0,Cat_6,C
4061,465965,Female,Yes,41,No,Marketing,8.0,Low,2.0,Cat_6,A
4062,460907,Male,Yes,82,No,Lawyer,1.0,High,3.0,Cat_6,A
4063,467314,Male,Yes,43,No,Artist,0.0,Average,2.0,Cat_6,C
4064,459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,Cat_6,A
4065,467295,Male,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
4066,466212,Female,Yes,53,Yes,Artist,0.0,Average,3.0,Cat_6,C
4067,463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,Cat_2,C
4068,467890,Male,Yes,62,Yes,Entertainment,0.0,Average,4.0,Cat_6,B
4069,467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,Cat_6,A
4070,460183,Male,No,36,No,Entertainment,8.0,Low,2.0,Cat_6,D
4071,463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6,A
4072,463100,Female,No,37,No,Homemaker,8.0,Low,1.0,Cat_6,D
4073,460550,Female,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_3,C
4074,465867,Female,Yes,35,Yes,Artist,8.0,High,5.0,Cat_6,B
4075,462964,Male,Yes,39,No,Artist,7.0,Average,3.0,Cat_6,C
4076,466685,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_6,D
4077,460719,Female,Yes,75,Yes,Lawyer,1.0,Low,,Cat_3,D
4078,463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,Cat_4,B
4079,466377,Male,Yes,62,Yes,,8.0,Average,2.0,Cat_6,C
4080,464796,Male,Yes,43,No,Marketing,3.0,High,4.0,Cat_4,A
4081,460682,Male,Yes,43,No,Artist,6.0,Low,2.0,Cat_3,B
4082,459744,Male,Yes,29,Yes,Artist,9.0,Average,2.0,Cat_6,B
4083,460084,Female,No,27,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
4084,461119,Female,No,23,No,Healthcare,6.0,Low,3.0,Cat_3,D
4085,463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,Cat_6,C
4086,466971,Male,No,65,Yes,Executive,9.0,Low,3.0,Cat_6,D
4087,463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
4088,467877,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
4089,464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
4090,467360,Male,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_6,B
4091,461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
4092,461966,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
4093,463398,Male,No,29,No,Marketing,9.0,Low,4.0,Cat_3,C
4094,466096,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_4,B
4095,464433,Male,No,33,Yes,Artist,,Low,,Cat_2,A
4096,461082,Male,No,23,No,Healthcare,8.0,Low,4.0,Cat_1,D
4097,465942,Female,Yes,33,Yes,Marketing,8.0,High,2.0,Cat_6,D
4098,464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
4099,464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,C
4100,463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,Cat_6,A
4101,465592,Male,Yes,65,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
4102,462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,Cat_4,D
4103,466707,Female,Yes,48,Yes,Homemaker,1.0,Low,4.0,Cat_6,B
4104,459956,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0,Cat_6,D
4105,460847,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,A
4106,463222,Female,No,36,Yes,Healthcare,2.0,Low,,Cat_6,A
4107,462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,Cat_6,D
4108,461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
4109,467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
4110,462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,Cat_4,D
4111,466332,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_2,D
4112,459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,Cat_6,A
4113,464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,Cat_6,C
4114,463007,Male,Yes,29,No,Executive,,High,3.0,Cat_6,D
4115,464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
4116,463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,Cat_3,A
4117,465706,Female,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
4118,459826,Female,No,31,No,,,Low,1.0,Cat_7,C
4119,466174,Female,No,20,No,Healthcare,8.0,Low,4.0,Cat_2,D
4120,463596,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
4121,465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
4122,462867,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6,A
4123,459140,Female,No,18,No,Healthcare,7.0,Low,6.0,Cat_6,D
4124,464295,Female,No,30,No,Healthcare,7.0,Low,6.0,Cat_4,C
4125,460067,Female,No,39,Yes,Entertainment,11.0,Low,1.0,Cat_6,A
4126,467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4127,461482,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,C
4128,462514,Male,No,25,Yes,Healthcare,,Low,2.0,Cat_4,D
4129,459796,Male,Yes,66,Yes,Artist,,Average,3.0,Cat_6,C
4130,463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
4131,462278,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4132,463799,Female,No,41,Yes,Artist,0.0,Low,4.0,Cat_2,B
4133,464259,Male,Yes,59,Yes,Artist,1.0,Average,4.0,Cat_6,B
4134,467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
4135,460669,Male,,48,Yes,Executive,0.0,Low,2.0,Cat_1,B
4136,462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
4137,461216,Female,No,43,No,,,Low,,Cat_6,A
4138,464298,Male,No,26,No,Doctor,1.0,Low,1.0,Cat_6,A
4139,465039,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,B
4140,467973,Female,Yes,66,Yes,Engineer,0.0,Average,3.0,Cat_6,A
4141,467731,Male,Yes,56,Yes,Artist,,Average,4.0,Cat_6,C
4142,461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,Cat_5,D
4143,463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,A
4144,465944,Female,Yes,36,No,Engineer,4.0,High,3.0,Cat_7,A
4145,461061,Female,No,38,Yes,Engineer,3.0,Low,1.0,Cat_2,B
4146,463010,Male,Yes,81,No,Executive,0.0,Low,1.0,Cat_6,D
4147,464756,Female,No,25,No,Engineer,5.0,Low,3.0,Cat_4,B
4148,467366,Male,No,42,Yes,Artist,,Low,1.0,Cat_4,A
4149,464006,Male,No,32,No,Healthcare,0.0,Low,5.0,Cat_6,B
4150,461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
4151,466216,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,A
4152,463690,Female,No,28,No,Healthcare,7.0,Low,4.0,Cat_6,D
4153,465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
4154,461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
4155,460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7,A
4156,467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
4157,464770,Female,No,38,No,Engineer,,Low,1.0,Cat_4,A
4158,464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
4159,461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
4160,464254,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
4161,462579,Female,Yes,68,No,Lawyer,1.0,Low,2.0,Cat_4,B
4162,466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
4163,467079,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
4164,467724,Male,Yes,46,No,Artist,1.0,High,3.0,Cat_6,B
4165,459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,Cat_6,A
4166,464789,Female,Yes,48,Yes,Artist,0.0,Average,5.0,Cat_4,B
4167,467143,Female,No,53,No,Lawyer,1.0,Low,3.0,Cat_6,D
4168,464370,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
4169,459415,Male,No,26,No,Doctor,0.0,Low,4.0,Cat_6,A
4170,459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,Cat_6,D
4171,467895,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,C
4172,459838,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,C
4173,463695,Female,No,30,Yes,Doctor,1.0,Low,4.0,Cat_2,A
4174,464512,Male,Yes,43,No,Executive,8.0,Low,3.0,Cat_6,A
4175,467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,B
4176,462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4177,464124,Female,Yes,74,Yes,Doctor,1.0,Low,2.0,Cat_6,B
4178,459638,Male,No,25,Yes,Healthcare,,Low,,Cat_6,D
4179,466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,Cat_6,A
4180,461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,Cat_6,D
4181,460456,Male,Yes,33,No,Executive,0.0,High,5.0,Cat_3,D
4182,462932,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,Cat_6,A
4183,461297,Male,Yes,69,No,Lawyer,0.0,High,2.0,Cat_6,C
4184,464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
4185,459416,Male,No,19,No,Artist,10.0,Low,3.0,Cat_6,A
4186,464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
4187,466276,Female,No,32,No,Doctor,0.0,Low,5.0,Cat_4,D
4188,467829,Female,No,22,No,Doctor,3.0,Low,4.0,Cat_2,D
4189,463813,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
4190,461733,Female,Yes,43,Yes,Artist,0.0,High,3.0,Cat_6,B
4191,466925,Male,No,19,No,Healthcare,7.0,Low,2.0,Cat_6,D
4192,467846,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,C
4193,459596,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,B
4194,460597,Female,No,20,No,Marketing,1.0,Low,2.0,Cat_3,D
4195,467788,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4196,467966,Female,No,31,Yes,Entertainment,9.0,Low,3.0,Cat_7,D
4197,464503,Male,No,25,Yes,Artist,9.0,Low,3.0,Cat_6,A
4198,460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
4199,467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,Cat_6,C
4200,466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,Cat_2,C
4201,462553,Male,No,27,No,Artist,1.0,Low,1.0,Cat_6,B
4202,459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
4203,464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,C
4204,463734,Male,Yes,38,No,Executive,0.0,Average,3.0,Cat_6,A
4205,466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,Cat_6,C
4206,459193,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,A
4207,462143,Male,Yes,80,No,Artist,1.0,Low,2.0,Cat_6,A
4208,467700,Male,Yes,57,Yes,Entertainment,,Average,2.0,Cat_6,C
4209,467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
4210,463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,Cat_2,D
4211,466797,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
4212,459234,Female,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,D
4213,460442,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
4214,463901,Male,Yes,35,No,Artist,0.0,Low,6.0,Cat_4,C
4215,465494,Male,Yes,41,Yes,Doctor,9.0,Average,2.0,Cat_6,B
4216,461552,Female,Yes,38,Yes,Artist,,Average,2.0,Cat_6,B
4217,459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,Cat_6,A
4218,466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,Cat_6,C
4219,464759,Female,No,38,No,Engineer,8.0,Low,1.0,Cat_4,A
4220,461994,Male,Yes,18,No,Doctor,10.0,Low,2.0,Cat_6,D
4221,461802,Male,No,37,Yes,Artist,1.0,Low,4.0,Cat_6,B
4222,462527,Male,Yes,43,No,Artist,4.0,Average,2.0,Cat_6,C
4223,461800,Female,No,36,Yes,Doctor,4.0,Low,1.0,Cat_2,B
4224,460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6,A
4225,460189,Male,No,33,No,Entertainment,14.0,Low,1.0,Cat_6,D
4226,459031,Male,Yes,43,No,Executive,1.0,High,5.0,Cat_4,B
4227,464673,Male,Yes,47,No,Executive,1.0,High,7.0,Cat_2,D
4228,459101,Male,Yes,81,No,Lawyer,8.0,Low,2.0,Cat_6,B
4229,460136,Male,No,27,Yes,Artist,10.0,Low,3.0,Cat_6,D
4230,460973,Male,No,29,No,Entertainment,1.0,Low,5.0,Cat_6,D
4231,460187,Female,No,38,Yes,Doctor,4.0,Low,3.0,Cat_6,A
4232,460679,Female,No,19,,Healthcare,9.0,Low,4.0,Cat_3,D
4233,459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,B
4234,464787,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_4,A
4235,467201,Female,No,33,Yes,Engineer,,Low,5.0,Cat_7,D
4236,462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,Cat_4,D
4237,460813,Female,Yes,86,No,Lawyer,1.0,High,2.0,Cat_6,A
4238,462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
4239,463344,Male,Yes,59,Yes,Artist,3.0,Average,2.0,Cat_6,B
4240,463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
4241,466278,Female,No,31,No,,0.0,Low,2.0,Cat_3,A
4242,464964,Female,Yes,71,No,Artist,,High,2.0,Cat_4,B
4243,462317,Female,No,32,No,Entertainment,3.0,Low,6.0,Cat_4,D
4244,467353,Male,Yes,26,No,Artist,3.0,Low,2.0,Cat_6,A
4245,464169,Male,,89,No,Lawyer,1.0,High,2.0,Cat_6,D
4246,464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,Cat_6,B
4247,463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6,A
4248,459711,Male,Yes,37,No,Executive,9.0,High,6.0,Cat_6,D
4249,460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,Cat_4,A
4250,459392,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_6,C
4251,467887,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_1,B
4252,467743,Male,Yes,48,No,Executive,1.0,High,4.0,Cat_1,B
4253,460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,Cat_6,C
4254,463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,Cat_6,C
4255,467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
4256,463099,Male,Yes,85,Yes,Lawyer,,Low,1.0,Cat_6,B
4257,462439,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6,D
4258,464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_2,C
4259,464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
4260,464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,Cat_2,A
4261,464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,B
4262,463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,D
4263,465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,Cat_6,D
4264,465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
4265,459780,Female,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
4266,462031,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,C
4267,464933,Male,No,25,No,,0.0,Low,1.0,Cat_4,D
4268,463941,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
4269,466842,Male,No,19,No,Healthcare,8.0,Low,5.0,Cat_2,D
4270,459014,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
4271,462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
4272,465250,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
4273,466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,Cat_6,B
